"Step","partition_20_batch16_embd384_lay12_heads8_Huber - loss","partition_20_batch16_embd384_lay12_heads8_Huber - loss__MIN","partition_20_batch16_embd384_lay12_heads8_Huber - loss__MAX","partition_20_batch16_embd384_lay12_heads8_MSE - loss","partition_20_batch16_embd384_lay12_heads8_MSE - loss__MIN","partition_20_batch16_embd384_lay12_heads8_MSE - loss__MAX","partition_20_batch16_embd192_lay12_heads8_Huber - loss","partition_20_batch16_embd192_lay12_heads8_Huber - loss__MIN","partition_20_batch16_embd192_lay12_heads8_Huber - loss__MAX","partition_20_batch16_embd192_lay12_heads8_MSE - loss","partition_20_batch16_embd192_lay12_heads8_MSE - loss__MIN","partition_20_batch16_embd192_lay12_heads8_MSE - loss__MAX","partition_20_batch16_embd192_lay10_heads8_Huber - loss","partition_20_batch16_embd192_lay10_heads8_Huber - loss__MIN","partition_20_batch16_embd192_lay10_heads8_Huber - loss__MAX","partition_20_batch16_embd192_lay10_heads8_MSE - loss","partition_20_batch16_embd192_lay10_heads8_MSE - loss__MIN","partition_20_batch16_embd192_lay10_heads8_MSE - loss__MAX","partition_20_batch16_embd192_lay12_heads12_MSE - loss","partition_20_batch16_embd192_lay12_heads12_MSE - loss__MIN","partition_20_batch16_embd192_lay12_heads12_MSE - loss__MAX"
"125","0.0021478321868926287","0.0021478321868926287","0.0021478321868926287","0.003894006833434105","0.003894006833434105","0.003894006833434105","0.0016404802445322275","0.0016404802445322275","0.0016404802445322275","0.003005793783813715","0.003005793783813715","0.003005793783813715","0.0015251378063112497","0.0015251378063112497","0.0015251378063112497","0.003301465418189764","0.003301465418189764","0.003301465418189764","0.0030982811003923416","0.0030982811003923416","0.0030982811003923416"
"126","0.0017759312177076936","0.0017759312177076936","0.0017759312177076936","0.003471092786639929","0.003471092786639929","0.003471092786639929","0.00153676001355052","0.00153676001355052","0.00153676001355052","0.0024154537823051214","0.0024154537823051214","0.0024154537823051214","0.0018732438329607248","0.0018732438329607248","0.0018732438329607248","0.003759593004360795","0.003759593004360795","0.003759593004360795","0.0025535067543387413","0.0025535067543387413","0.0025535067543387413"
"127","0.0016534243477508426","0.0016534243477508426","0.0016534243477508426","0.003219687845557928","0.003219687845557928","0.003219687845557928","0.0016287119360640645","0.0016287119360640645","0.0016287119360640645","0.0038931737653911114","0.0038931737653911114","0.0038931737653911114","0.0018928635399788618","0.0018928635399788618","0.0018928635399788618","0.004129077307879925","0.004129077307879925","0.004129077307879925","0.004320649895817041","0.004320649895817041","0.004320649895817041"
"128","0.0012028281344100833","0.0012028281344100833","0.0012028281344100833","0.002990895649418235","0.002990895649418235","0.002990895649418235","0.0016584014520049095","0.0016584014520049095","0.0016584014520049095","0.002985458355396986","0.002985458355396986","0.002985458355396986","0.001747802016325295","0.001747802016325295","0.001747802016325295","0.003018021583557129","0.003018021583557129","0.003018021583557129","0.0026420981157571077","0.0026420981157571077","0.0026420981157571077"
"129","0.0018761709798127413","0.0018761709798127413","0.0018761709798127413","0.0039457157254219055","0.0039457157254219055","0.0039457157254219055","0.001482333755120635","0.001482333755120635","0.001482333755120635","0.0034854200202971697","0.0034854200202971697","0.0034854200202971697","0.001800770522095263","0.001800770522095263","0.001800770522095263","0.004346844274550676","0.004346844274550676","0.004346844274550676","0.003981172107160091","0.003981172107160091","0.003981172107160091"
"130","0.0014765027444809675","0.0014765027444809675","0.0014765027444809675","0.0030565261840820312","0.0030565261840820312","0.0030565261840820312","0.0015431481879204512","0.0015431481879204512","0.0015431481879204512","0.0035473366733640432","0.0035473366733640432","0.0035473366733640432","0.0011866879649460316","0.0011866879649460316","0.0011866879649460316","0.0033332088496536016","0.0033332088496536016","0.0033332088496536016","0.0029154743533581495","0.0029154743533581495","0.0029154743533581495"
"131","0.0011977639514952898","0.0011977639514952898","0.0011977639514952898","0.003408786142244935","0.003408786142244935","0.003408786142244935","0.0015436341054737568","0.0015436341054737568","0.0015436341054737568","0.003163957968354225","0.003163957968354225","0.003163957968354225","0.0010344181209802628","0.0010344181209802628","0.0010344181209802628","0.0026470189914107323","0.0026470189914107323","0.0026470189914107323","0.003599482588469982","0.003599482588469982","0.003599482588469982"
"132","0.0011785727692767978","0.0011785727692767978","0.0011785727692767978","0.003032620996236801","0.003032620996236801","0.003032620996236801","0.001499856705777347","0.001499856705777347","0.001499856705777347","0.003494532313197851","0.003494532313197851","0.003494532313197851","0.001582170370966196","0.001582170370966196","0.001582170370966196","0.003380444599315524","0.003380444599315524","0.003380444599315524","0.0029919862281531096","0.0029919862281531096","0.0029919862281531096"
"133","0.0009757305961102247","0.0009757305961102247","0.0009757305961102247","0.002543192356824875","0.002543192356824875","0.002543192356824875","0.001306363963522017","0.001306363963522017","0.001306363963522017","0.0024297626223415136","0.0024297626223415136","0.0024297626223415136","0.0015277218772098422","0.0015277218772098422","0.0015277218772098422","0.002761400770395994","0.002761400770395994","0.002761400770395994","0.0029434505850076675","0.0029434505850076675","0.0029434505850076675"
"134","0.0010151989990845323","0.0010151989990845323","0.0010151989990845323","0.0022058046888560057","0.0022058046888560057","0.0022058046888560057","0.0010560777736827731","0.0010560777736827731","0.0010560777736827731","0.0025038619060069323","0.0025038619060069323","0.0025038619060069323","0.0013345580082386732","0.0013345580082386732","0.0013345580082386732","0.002326869871467352","0.002326869871467352","0.002326869871467352","0.0025049811229109764","0.0025049811229109764","0.0025049811229109764"
"135","0.0018873844528570771","0.0018873844528570771","0.0018873844528570771","0.003704052185639739","0.003704052185639739","0.003704052185639739","0.0016179580707103014","0.0016179580707103014","0.0016179580707103014","0.003202845109626651","0.003202845109626651","0.003202845109626651","0.001742070191539824","0.001742070191539824","0.001742070191539824","0.004039943218231201","0.004039943218231201","0.004039943218231201","0.002391188871115446","0.002391188871115446","0.002391188871115446"
"136","0.0007657092064619064","0.0007657092064619064","0.0007657092064619064","0.002061589388176799","0.002061589388176799","0.002061589388176799","0.002041126601397991","0.002041126601397991","0.002041126601397991","0.003034556983038783","0.003034556983038783","0.003034556983038783","0.0014519438846036792","0.0014519438846036792","0.0014519438846036792","0.0028490470722317696","0.0028490470722317696","0.0028490470722317696","0.002772912383079529","0.002772912383079529","0.002772912383079529"
"137","0.0013577955542132258","0.0013577955542132258","0.0013577955542132258","0.0025007829535752535","0.0025007829535752535","0.0025007829535752535","0.0015964589547365904","0.0015964589547365904","0.0015964589547365904","0.003189932554960251","0.003189932554960251","0.003189932554960251","0.001187624759040773","0.001187624759040773","0.001187624759040773","0.002737418282777071","0.002737418282777071","0.002737418282777071","0.0036676344461739063","0.0036676344461739063","0.0036676344461739063"
"138","0.0019101714715361595","0.0019101714715361595","0.0019101714715361595","0.0030285583343356848","0.0030285583343356848","0.0030285583343356848","0.0017848777351900935","0.0017848777351900935","0.0017848777351900935","0.0024099755100905895","0.0024099755100905895","0.0024099755100905895","0.0014606791082769632","0.0014606791082769632","0.0014606791082769632","0.002604891313239932","0.002604891313239932","0.002604891313239932","0.0024714835453778505","0.0024714835453778505","0.0024714835453778505"
"139","0.0013098797062411904","0.0013098797062411904","0.0013098797062411904","0.0027071486692875624","0.0027071486692875624","0.0027071486692875624","0.001333862659521401","0.001333862659521401","0.001333862659521401","0.0026887005660682917","0.0026887005660682917","0.0026887005660682917","0.001358966575935483","0.001358966575935483","0.001358966575935483","0.0028201055247336626","0.0028201055247336626","0.0028201055247336626","0.0022812779061496258","0.0022812779061496258","0.0022812779061496258"
"140","0.0016447380185127258","0.0016447380185127258","0.0016447380185127258","0.0033771286252886057","0.0033771286252886057","0.0033771286252886057","0.0016308532794937491","0.0016308532794937491","0.0016308532794937491","0.003216060111299157","0.003216060111299157","0.003216060111299157","0.0013869001995772123","0.0013869001995772123","0.0013869001995772123","0.0030784152913838625","0.0030784152913838625","0.0030784152913838625","0.003863142803311348","0.003863142803311348","0.003863142803311348"
"141","0.0013837899314239621","0.0013837899314239621","0.0013837899314239621","0.002375819021835923","0.002375819021835923","0.002375819021835923","0.0014635368715971708","0.0014635368715971708","0.0014635368715971708","0.003576452611014247","0.003576452611014247","0.003576452611014247","0.0011309386463835835","0.0011309386463835835","0.0011309386463835835","0.0030473314691334963","0.0030473314691334963","0.0030473314691334963","0.0026016398333013058","0.0026016398333013058","0.0026016398333013058"
"142","0.001695393119007349","0.001695393119007349","0.001695393119007349","0.003369223792105913","0.003369223792105913","0.003369223792105913","0.0011476174695417285","0.0011476174695417285","0.0011476174695417285","0.0022220881655812263","0.0022220881655812263","0.0022220881655812263","0.0016114715253934264","0.0016114715253934264","0.0016114715253934264","0.002945641754195094","0.002945641754195094","0.002945641754195094","0.0024202733766287565","0.0024202733766287565","0.0024202733766287565"
"143","0.0019059351179748774","0.0019059351179748774","0.0019059351179748774","0.002803150797262788","0.002803150797262788","0.002803150797262788","0.0009989984100684524","0.0009989984100684524","0.0009989984100684524","0.0021093140821903944","0.0021093140821903944","0.0021093140821903944","0.001093802391551435","0.001093802391551435","0.001093802391551435","0.0022734880913048983","0.0022734880913048983","0.0022734880913048983","0.0020357498433440924","0.0020357498433440924","0.0020357498433440924"
"144","0.0013416639994829893","0.0013416639994829893","0.0013416639994829893","0.002473073313012719","0.002473073313012719","0.002473073313012719","0.0014426468405872583","0.0014426468405872583","0.0014426468405872583","0.002596891252323985","0.002596891252323985","0.002596891252323985","0.0015321268001571298","0.0015321268001571298","0.0015321268001571298","0.002928881673142314","0.002928881673142314","0.002928881673142314","0.0026878349017351866","0.0026878349017351866","0.0026878349017351866"
"145","0.001383563387207687","0.001383563387207687","0.001383563387207687","0.002952136332169175","0.002952136332169175","0.002952136332169175","0.0015836942475289106","0.0015836942475289106","0.0015836942475289106","0.0024066781625151634","0.0024066781625151634","0.0024066781625151634","0.001583373872563243","0.001583373872563243","0.001583373872563243","0.003033663146197796","0.003033663146197796","0.003033663146197796","0.002355022821575403","0.002355022821575403","0.002355022821575403"
"146","0.0008842133684083819","0.0008842133684083819","0.0008842133684083819","0.0021526247728616","0.0021526247728616","0.0021526247728616","0.0011858667712658644","0.0011858667712658644","0.0011858667712658644","0.0030559198930859566","0.0030559198930859566","0.0030559198930859566","0.0014071448240429163","0.0014071448240429163","0.0014071448240429163","0.0027648769319057465","0.0027648769319057465","0.0027648769319057465","0.0026675236877053976","0.0026675236877053976","0.0026675236877053976"
"147","0.0011535017983987927","0.0011535017983987927","0.0011535017983987927","0.002522776136174798","0.002522776136174798","0.002522776136174798","0.0008140988065861166","0.0008140988065861166","0.0008140988065861166","0.0019184357952326536","0.0019184357952326536","0.0019184357952326536","0.0010526955593377352","0.0010526955593377352","0.0010526955593377352","0.00253134872764349","0.00253134872764349","0.00253134872764349","0.0025313040241599083","0.0025313040241599083","0.0025313040241599083"
"148","0.001066528377123177","0.001066528377123177","0.001066528377123177","0.0020589898340404034","0.0020589898340404034","0.0020589898340404034","0.001635964261367917","0.001635964261367917","0.001635964261367917","0.002373891416937113","0.002373891416937113","0.002373891416937113","0.0011416173074394464","0.0011416173074394464","0.0011416173074394464","0.002066834829747677","0.002066834829747677","0.002066834829747677","0.0020931956823915243","0.0020931956823915243","0.0020931956823915243"
"149","0.0013487295946106315","0.0013487295946106315","0.0013487295946106315","0.0027272619772702456","0.0027272619772702456","0.0027272619772702456","0.0014031721511855721","0.0014031721511855721","0.0014031721511855721","0.002826256677508354","0.002826256677508354","0.002826256677508354","0.001639117719605565","0.001639117719605565","0.001639117719605565","0.002739218296483159","0.002739218296483159","0.002739218296483159","0.0032140607945621014","0.0032140607945621014","0.0032140607945621014"
"150","0.0009259497746825218","0.0009259497746825218","0.0009259497746825218","0.0025157758500427008","0.0025157758500427008","0.0025157758500427008","0.0010360986925661564","0.0010360986925661564","0.0010360986925661564","0.0020855192560702562","0.0020855192560702562","0.0020855192560702562","0.0016647775191813707","0.0016647775191813707","0.0016647775191813707","0.0026614388916641474","0.0026614388916641474","0.0026614388916641474","0.0023607690818607807","0.0023607690818607807","0.0023607690818607807"
"151","0.001042066258378327","0.001042066258378327","0.001042066258378327","0.002482019132003188","0.002482019132003188","0.002482019132003188","0.0010270648635923862","0.0010270648635923862","0.0010270648635923862","0.001823239610530436","0.001823239610530436","0.001823239610530436","0.0010301806032657623","0.0010301806032657623","0.0010301806032657623","0.0020389012061059475","0.0020389012061059475","0.0020389012061059475","0.002350468188524246","0.002350468188524246","0.002350468188524246"
"152","0.0007944985991343856","0.0007944985991343856","0.0007944985991343856","0.0023787019308656454","0.0023787019308656454","0.0023787019308656454","0.001110166311264038","0.001110166311264038","0.001110166311264038","0.0021813279017806053","0.0021813279017806053","0.0021813279017806053","0.0010750622022897005","0.0010750622022897005","0.0010750622022897005","0.0019572798628360033","0.0019572798628360033","0.0019572798628360033","0.0019877704326063395","0.0019877704326063395","0.0019877704326063395"
"153","0.0012061124434694648","0.0012061124434694648","0.0012061124434694648","0.002715184586122632","0.002715184586122632","0.002715184586122632","0.0009945877827703953","0.0009945877827703953","0.0009945877827703953","0.002020864514634013","0.002020864514634013","0.002020864514634013","0.0010108058340847492","0.0010108058340847492","0.0010108058340847492","0.002221446018666029","0.002221446018666029","0.002221446018666029","0.0021057138219475746","0.0021057138219475746","0.0021057138219475746"
"154","0.0007943814853206277","0.0007943814853206277","0.0007943814853206277","0.0016510350396856666","0.0016510350396856666","0.0016510350396856666","0.0010556660126894712","0.0010556660126894712","0.0010556660126894712","0.0017905451823025942","0.0017905451823025942","0.0017905451823025942","0.0009121608454734087","0.0009121608454734087","0.0009121608454734087","0.002276306040585041","0.002276306040585041","0.002276306040585041","0.0020700437016785145","0.0020700437016785145","0.0020700437016785145"
"155","0.0011813354212790728","0.0011813354212790728","0.0011813354212790728","0.001910630613565445","0.001910630613565445","0.001910630613565445","0.0012815145310014486","0.0012815145310014486","0.0012815145310014486","0.0027653570286929607","0.0027653570286929607","0.0027653570286929607","0.0011938792886212468","0.0011938792886212468","0.0011938792886212468","0.0025521714705973864","0.0025521714705973864","0.0025521714705973864","0.0023783163633197546","0.0023783163633197546","0.0023783163633197546"
"156","0.0010985321132466197","0.0010985321132466197","0.0010985321132466197","0.002393309259787202","0.002393309259787202","0.002393309259787202","0.0011122135911136866","0.0011122135911136866","0.0011122135911136866","0.00239752558991313","0.00239752558991313","0.00239752558991313","0.0010357903083786368","0.0010357903083786368","0.0010357903083786368","0.002045475644990802","0.002045475644990802","0.002045475644990802","0.0028365389443933964","0.0028365389443933964","0.0028365389443933964"
"157","0.0009394941735081375","0.0009394941735081375","0.0009394941735081375","0.0015955836279317737","0.0015955836279317737","0.0015955836279317737","0.0009204856469295919","0.0009204856469295919","0.0009204856469295919","0.0018175170989707112","0.0018175170989707112","0.0018175170989707112","0.0009957575239241123","0.0009957575239241123","0.0009957575239241123","0.0020835872273892164","0.0020835872273892164","0.0020835872273892164","0.0017441959353163838","0.0017441959353163838","0.0017441959353163838"
"158","0.0015260990476235747","0.0015260990476235747","0.0015260990476235747","0.0027825692668557167","0.0027825692668557167","0.0027825692668557167","0.0012258070055395365","0.0012258070055395365","0.0012258070055395365","0.001900278963148594","0.001900278963148594","0.001900278963148594","0.0015291370218619704","0.0015291370218619704","0.0015291370218619704","0.0022994314786046743","0.0022994314786046743","0.0022994314786046743","0.0019218348897993565","0.0019218348897993565","0.0019218348897993565"
"159","0.0010955724865198135","0.0010955724865198135","0.0010955724865198135","0.0023863636888563633","0.0023863636888563633","0.0023863636888563633","0.001315788016654551","0.001315788016654551","0.001315788016654551","0.0021665142849087715","0.0021665142849087715","0.0021665142849087715","0.0008833304163999856","0.0008833304163999856","0.0008833304163999856","0.0017685475759208202","0.0017685475759208202","0.0017685475759208202","0.0024553004186600447","0.0024553004186600447","0.0024553004186600447"
"160","0.001405808376148343","0.001405808376148343","0.001405808376148343","0.0029768540989607573","0.0029768540989607573","0.0029768540989607573","0.0006448370404541492","0.0006448370404541492","0.0006448370404541492","0.0015466255135834217","0.0015466255135834217","0.0015466255135834217","0.0013071957509964705","0.0013071957509964705","0.0013071957509964705","0.0021154507994651794","0.0021154507994651794","0.0021154507994651794","0.0017256501596421003","0.0017256501596421003","0.0017256501596421003"
"161","0.0009762624395079911","0.0009762624395079911","0.0009762624395079911","0.0022385334596037865","0.0022385334596037865","0.0022385334596037865","0.0013937624171376228","0.0013937624171376228","0.0013937624171376228","0.003088980447500944","0.003088980447500944","0.003088980447500944","0.0009526257636025548","0.0009526257636025548","0.0009526257636025548","0.0020769410766661167","0.0020769410766661167","0.0020769410766661167","0.002771832514554262","0.002771832514554262","0.002771832514554262"
"162","0.0011548741022124887","0.0011548741022124887","0.0011548741022124887","0.002324144821614027","0.002324144821614027","0.002324144821614027","0.0011205761693418026","0.0011205761693418026","0.0011205761693418026","0.001999647356569767","0.001999647356569767","0.001999647356569767","0.001066729542799294","0.001066729542799294","0.001066729542799294","0.0030146578792482615","0.0030146578792482615","0.0030146578792482615","0.0023505024146288633","0.0023505024146288633","0.0023505024146288633"
"163","0.0007994729094207287","0.0007994729094207287","0.0007994729094207287","0.001777985249646008","0.001777985249646008","0.001777985249646008","0.0008052635239437222","0.0008052635239437222","0.0008052635239437222","0.0015101494500413537","0.0015101494500413537","0.0015101494500413537","0.0010947581613436341","0.0010947581613436341","0.0010947581613436341","0.0020740251056849957","0.0020740251056849957","0.0020740251056849957","0.0012847112957388163","0.0012847112957388163","0.0012847112957388163"
"164","0.0008144805324263871","0.0008144805324263871","0.0008144805324263871","0.0017698010196909308","0.0017698010196909308","0.0017698010196909308","0.0010616304352879524","0.0010616304352879524","0.0010616304352879524","0.002055058954283595","0.002055058954283595","0.002055058954283595","0.0011294787982478738","0.0011294787982478738","0.0011294787982478738","0.0022438603918999434","0.0022438603918999434","0.0022438603918999434","0.0018206953536719084","0.0018206953536719084","0.0018206953536719084"
"165","0.0008061819244176149","0.0008061819244176149","0.0008061819244176149","0.0014250560197979212","0.0014250560197979212","0.0014250560197979212","0.0009840200655162334","0.0009840200655162334","0.0009840200655162334","0.0019341788720339537","0.0019341788720339537","0.0019341788720339537","0.0014425093540921807","0.0014425093540921807","0.0014425093540921807","0.003084074007347226","0.003084074007347226","0.003084074007347226","0.001759993494488299","0.001759993494488299","0.001759993494488299"
"166","0.0011862345272675157","0.0011862345272675157","0.0011862345272675157","0.0021120216697454453","0.0021120216697454453","0.0021120216697454453","0.0008498939569108188","0.0008498939569108188","0.0008498939569108188","0.0014503465499728918","0.0014503465499728918","0.0014503465499728918","0.00085608841618523","0.00085608841618523","0.00085608841618523","0.0021086381748318672","0.0021086381748318672","0.0021086381748318672","0.001553920330479741","0.001553920330479741","0.001553920330479741"
"167","0.0010899242479354143","0.0010899242479354143","0.0010899242479354143","0.001994071062654257","0.001994071062654257","0.001994071062654257","0.0014029376907274127","0.0014029376907274127","0.0014029376907274127","0.0022640160750597715","0.0022640160750597715","0.0022640160750597715","0.0008477077935822308","0.0008477077935822308","0.0008477077935822308","0.0018538553267717361","0.0018538553267717361","0.0018538553267717361","0.002071959665045142","0.002071959665045142","0.002071959665045142"
"168","0.0010769409127533436","0.0010769409127533436","0.0010769409127533436","0.0031089461408555508","0.0031089461408555508","0.0031089461408555508","0.0009210387943312526","0.0009210387943312526","0.0009210387943312526","0.001611632644198835","0.001611632644198835","0.001611632644198835","0.001194379641674459","0.001194379641674459","0.001194379641674459","0.002070863964036107","0.002070863964036107","0.002070863964036107","0.0017322540516033769","0.0017322540516033769","0.0017322540516033769"
"169","0.0009853998199105263","0.0009853998199105263","0.0009853998199105263","0.0016663313144817948","0.0016663313144817948","0.0016663313144817948","0.0009352706256322563","0.0009352706256322563","0.0009352706256322563","0.0023462495300918818","0.0023462495300918818","0.0023462495300918818","0.0007981968810781837","0.0007981968810781837","0.0007981968810781837","0.0019651090260595083","0.0019651090260595083","0.0019651090260595083","0.002499430440366268","0.002499430440366268","0.002499430440366268"
"170","0.0008671936811879277","0.0008671936811879277","0.0008671936811879277","0.0020056357607245445","0.0020056357607245445","0.0020056357607245445","0.0015637557953596115","0.0015637557953596115","0.0015637557953596115","0.0024474228266626596","0.0024474228266626596","0.0024474228266626596","0.0008537649409845471","0.0008537649409845471","0.0008537649409845471","0.001920495298691094","0.001920495298691094","0.001920495298691094","0.0023659691214561462","0.0023659691214561462","0.0023659691214561462"
"171","0.0008135398966260254","0.0008135398966260254","0.0008135398966260254","0.0017664771294221282","0.0017664771294221282","0.0017664771294221282","0.0009609799017198384","0.0009609799017198384","0.0009609799017198384","0.002255890052765608","0.002255890052765608","0.002255890052765608","0.0010897067841142416","0.0010897067841142416","0.0010897067841142416","0.0021789101883769035","0.0021789101883769035","0.0021789101883769035","0.001865840284153819","0.001865840284153819","0.001865840284153819"
"172","0.0009126518270932138","0.0009126518270932138","0.0009126518270932138","0.0020799124613404274","0.0020799124613404274","0.0020799124613404274","0.0009005890460684896","0.0009005890460684896","0.0009005890460684896","0.0016130985459312797","0.0016130985459312797","0.0016130985459312797","0.000986582599580288","0.000986582599580288","0.000986582599580288","0.0021368861198425293","0.0021368861198425293","0.0021368861198425293","0.0015912784729152918","0.0015912784729152918","0.0015912784729152918"
"173","0.0009084378834813833","0.0009084378834813833","0.0009084378834813833","0.0017739186296239495","0.0017739186296239495","0.0017739186296239495","0.0009039742290042341","0.0009039742290042341","0.0009039742290042341","0.0018644090741872787","0.0018644090741872787","0.0018644090741872787","0.0006892537348903716","0.0006892537348903716","0.0006892537348903716","0.0015856199897825718","0.0015856199897825718","0.0015856199897825718","0.002113655209541321","0.002113655209541321","0.002113655209541321"
"174","0.0007903855876065791","0.0007903855876065791","0.0007903855876065791","0.0015299838269129395","0.0015299838269129395","0.0015299838269129395","0.0011877256911247969","0.0011877256911247969","0.0011877256911247969","0.0021790890023112297","0.0021790890023112297","0.0021790890023112297","0.000981148798018694","0.000981148798018694","0.000981148798018694","0.0019224657444283366","0.0019224657444283366","0.0019224657444283366","0.0017851499142125249","0.0017851499142125249","0.0017851499142125249"
"175","0.0007853306015022099","0.0007853306015022099","0.0007853306015022099","0.0014889368321746588","0.0014889368321746588","0.0014889368321746588","0.0013670615153387189","0.0013670615153387189","0.0013670615153387189","0.0029118957463651896","0.0029118957463651896","0.0029118957463651896","0.0009240451618097723","0.0009240451618097723","0.0009240451618097723","0.0023145058657974005","0.0023145058657974005","0.0023145058657974005","0.002941939514130354","0.002941939514130354","0.002941939514130354"
"176","0.0013413786655291915","0.0013413786655291915","0.0013413786655291915","0.002202358329668641","0.002202358329668641","0.002202358329668641","0.0010038011241704226","0.0010038011241704226","0.0010038011241704226","0.0015259487554430962","0.0015259487554430962","0.0015259487554430962","0.0008858093060553074","0.0008858093060553074","0.0008858093060553074","0.0018406835151836276","0.0018406835151836276","0.0018406835151836276","0.0016220007091760635","0.0016220007091760635","0.0016220007091760635"
"177","0.0008144329767674208","0.0008144329767674208","0.0008144329767674208","0.0016715340316295624","0.0016715340316295624","0.0016715340316295624","0.0011911604087799788","0.0011911604087799788","0.0011911604087799788","0.002325383247807622","0.002325383247807622","0.002325383247807622","0.001727418159134686","0.001727418159134686","0.001727418159134686","0.003077904460951686","0.003077904460951686","0.003077904460951686","0.0018768742447718978","0.0018768742447718978","0.0018768742447718978"
"178","0.0011959286639466882","0.0011959286639466882","0.0011959286639466882","0.0017548230243846774","0.0017548230243846774","0.0017548230243846774","0.0012718336656689644","0.0012718336656689644","0.0012718336656689644","0.002606080612167716","0.002606080612167716","0.002606080612167716","0.0010569579899311066","0.0010569579899311066","0.0010569579899311066","0.0020220016594976187","0.0020220016594976187","0.0020220016594976187","0.0024864349979907274","0.0024864349979907274","0.0024864349979907274"
"179","0.0010730226058512926","0.0010730226058512926","0.0010730226058512926","0.0022723632864654064","0.0022723632864654064","0.0022723632864654064","0.0009486464550718665","0.0009486464550718665","0.0009486464550718665","0.0018190104747191072","0.0018190104747191072","0.0018190104747191072","0.0009512627148069441","0.0009512627148069441","0.0009512627148069441","0.0018874338129535317","0.0018874338129535317","0.0018874338129535317","0.001833279151469469","0.001833279151469469","0.001833279151469469"
"180","0.0008356596808880568","0.0008356596808880568","0.0008356596808880568","0.001756585668772459","0.001756585668772459","0.001756585668772459","0.0011033890768885612","0.0011033890768885612","0.0011033890768885612","0.0018292771419510245","0.0018292771419510245","0.0018292771419510245","0.0008811142761260271","0.0008811142761260271","0.0008811142761260271","0.0020322042983025312","0.0020322042983025312","0.0020322042983025312","0.0018530661473050714","0.0018530661473050714","0.0018530661473050714"
"181","0.0009806259768083692","0.0009806259768083692","0.0009806259768083692","0.002766190329566598","0.002766190329566598","0.002766190329566598","0.0008783888770267367","0.0008783888770267367","0.0008783888770267367","0.002076336182653904","0.002076336182653904","0.002076336182653904","0.0009396867826581001","0.0009396867826581001","0.0009396867826581001","0.0018890975043177605","0.0018890975043177605","0.0018890975043177605","0.0018498626304790378","0.0018498626304790378","0.0018498626304790378"
"182","0.000846145732793957","0.000846145732793957","0.000846145732793957","0.0017686226638033986","0.0017686226638033986","0.0017686226638033986","0.0007672637002542615","0.0007672637002542615","0.0007672637002542615","0.0014890582533553243","0.0014890582533553243","0.0014890582533553243","0.001141081564128399","0.001141081564128399","0.001141081564128399","0.0020158286206424236","0.0020158286206424236","0.0020158286206424236","0.0014394257450476289","0.0014394257450476289","0.0014394257450476289"
"183","0.0007950514554977417","0.0007950514554977417","0.0007950514554977417","0.001476129749789834","0.001476129749789834","0.001476129749789834","0.0009737701038829982","0.0009737701038829982","0.0009737701038829982","0.0016686365706846118","0.0016686365706846118","0.0016686365706846118","0.0009449809440411627","0.0009449809440411627","0.0009449809440411627","0.0019880514591932297","0.0019880514591932297","0.0019880514591932297","0.001821423415094614","0.001821423415094614","0.001821423415094614"
"184","0.0007885281229391694","0.0007885281229391694","0.0007885281229391694","0.001926318509504199","0.001926318509504199","0.001926318509504199","0.0007598197553306818","0.0007598197553306818","0.0007598197553306818","0.0015575489960610867","0.0015575489960610867","0.0015575489960610867","0.0007945543620735407","0.0007945543620735407","0.0007945543620735407","0.0016683911671862006","0.0016683911671862006","0.0016683911671862006","0.0015525732887908816","0.0015525732887908816","0.0015525732887908816"
"185","0.0008224978810176253","0.0008224978810176253","0.0008224978810176253","0.0023733805865049362","0.0023733805865049362","0.0023733805865049362","0.0009084454504773021","0.0009084454504773021","0.0009084454504773021","0.0019468999234959483","0.0019468999234959483","0.0019468999234959483","0.0009480551816523075","0.0009480551816523075","0.0009480551816523075","0.001905530341900885","0.001905530341900885","0.001905530341900885","0.00177159090526402","0.00177159090526402","0.00177159090526402"
"186","0.0012131016701459885","0.0012131016701459885","0.0012131016701459885","0.001625438453629613","0.001625438453629613","0.001625438453629613","0.0008698163437657058","0.0008698163437657058","0.0008698163437657058","0.0019702655263245106","0.0019702655263245106","0.0019702655263245106","0.0008508507744409144","0.0008508507744409144","0.0008508507744409144","0.002110083354637027","0.002110083354637027","0.002110083354637027","0.001778231468051672","0.001778231468051672","0.001778231468051672"
"187","0.0007750638760626316","0.0007750638760626316","0.0007750638760626316","0.0012837308458983898","0.0012837308458983898","0.0012837308458983898","0.000870332180056721","0.000870332180056721","0.000870332180056721","0.00184517668094486","0.00184517668094486","0.00184517668094486","0.0008415491320192814","0.0008415491320192814","0.0008415491320192814","0.0016221570549532771","0.0016221570549532771","0.0016221570549532771","0.001645344658754766","0.001645344658754766","0.001645344658754766"
"188","0.0012227005790919065","0.0012227005790919065","0.0012227005790919065","0.0017916988581418991","0.0017916988581418991","0.0017916988581418991","0.001090856734663248","0.001090856734663248","0.001090856734663248","0.0018786177970468998","0.0018786177970468998","0.0018786177970468998","0.0008653136319480836","0.0008653136319480836","0.0008653136319480836","0.0015124116325750947","0.0015124116325750947","0.0015124116325750947","0.0021773686166852713","0.0021773686166852713","0.0021773686166852713"
